,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
33,Reduced Inhibitory Control Mediates the Relationship Between Cortical Thickness in the Right Superior Frontal Gyrus and Body Mass Index,http://www.nature.com/npp/journal/vaop/ncurrent/full/npp201626a.html,2016,1,6,2421140308827977949,,"http://scholar.google.com/scholar?cites=2421140308827977949&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=2421140308827977949&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:3TgSe0iemSEJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxP3tLN8Bhp1mv85rONp58nyq_bHM&scisf=4&ct=citation&cd=33&hl=en,... part of the 'original NKI-Rockland sample'. All approvals regarding human subjects studies weresought following NKI procedures. Scans were acquired from the International NeuroimagingData Sharing Initiative (INDI) online database (http://fcon_1000.projects.nitrc.org/indi/pro ...,Neuropsychopharmacology,"Lavagnino, Luca & Mwangi, Benson & Bauer, Isabelle E & Cao, Bo & Selvaraj, Sudhakar & Prossin, Alan & Soares, Jair C",Nature Publishing Group
34,Utilizing brain measures for large-scale classification of Autism applying EPIC,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,2017,0,2,,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,,"http://scholar.google.com/scholar?cluster=6120123431439688978&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:EuWByNUL71QJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxKgofpL80za5ky-jHklQQfHeV_wZ&scisf=4&ct=citation&cd=34&hl=en,... scale consortium projects such as ENIMGA (http://enigma.ini.usc.edu/) and open access datasets(http://fcon_1000.projects.nitrc.org/) that provide ... our study we utilized an open-access worldwidedataset from 23 sites involved in the Autism Brain Imaging Data Exchange (ABIDE ...,,"Harrison, Marc B & Riedel, Brandalyn C & Prasad, Gautam & Jahanshad, Neda & Faskowitz, Joshua & Thompson, Paul M",
35,FADR: functional-anatomical discriminative regions for rest fMRI characterization,http://link.springer.com/chapter/10.1007/978-3-319-24888-2_8,2015,2,3,196220357155861276,,"http://scholar.google.com/scholar?cites=196220357155861276&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=196220357155861276&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:HLP5DWAduQIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxDMk3xyuwsyvaqf53MLDsjWod4aI&scisf=4&ct=citation&cd=35&hl=en,... Experimental results on the public database ADHD-200 validate the method being able to auto-matically extract discriminative areas and extending results from previous studies. ... More detailedinformation about the dataset can be found in ADHD-200 Global Competition2. ...,,"Nu{\~n}ez-Garcia, Marta & Simpraga, Sonja & Jurado, Maria Angeles & Garolera, Maite & Pueyo, Roser & Igual, Laura",
36,Diagnosis of ADHD children by wavelet analysis,http://aip.scitation.org/doi/abs/10.1063/1.4954096,2016,0,2,,,,"http://scholar.google.com/scholar?cluster=5505931058882462356&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:lMJ6WiD_aEwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxIpnBfE9KGKe5QiB-mhk3v86B6q4&scisf=4&ct=citation&cd=36&hl=en,"... Introductory Theory and Applications in Science, Engineering, Medicine and Finance (IOPPublishing, London, 2002), pp. 1–6. 3. The ADHD-200 Sample (Availible online:http://fcon_1000.projects.nitrc.org/indi/adhd200). 4. ML Kringelbach and ET Rolls, Prog. Neurobiol. ...",,"Garc{\'\i}a, Jos{\'e} Gerardo Su{\'a}rez & L{\'o}pez, Javier Miguel Hern{\'a}ndez & Barbosa, Eduardo Moreno & M{\'e}ndez, Jos{\'e} Ramos & Alonso, Benito de Celis & Massillon-JL, Guerda & Fossion, Ruben & Mendez, Ivan Miguel Rosado & Avila-Rodriguez, Miguel A & L{\'o}pez-P{\'e}rez, Danna Oassis",
37,Annual Research Review: Discovery science strategies in studies of the pathophysiology of child and adolescent psychiatric disorders‐promises and limitations,http://onlinelibrary.wiley.com/doi/10.1111/jcpp.12503/full,2016,8,7,6951303512047676924,,"http://scholar.google.com/scholar?cites=6951303512047676924&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=6951303512047676924&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:_O2G8bb9d2AJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxON2D6jw1cc80CcxRPiB26k1RbL-&scisf=4&ct=citation&cd=37&hl=en,"... ADHD-200 Consortium, +, +. Autism Brain Imaging Data Exchange, +, +. Human brain-focused.Scalable Brain Atlas, +, The Human Brain Atlas (MSU), +, 1000 Functional Connectomes Project(FCP), +, Nathan Kline Institute-Rockland Sample, +, +, +. Human Connectome Project ...",Journal of Child Psychology and Psychiatry,"Zhao, Yihong & Castellanos, F Xavier",Wiley Online Library
38,Cortical changes across the autism lifespan,http://onlinelibrary.wiley.com/doi/10.1002/aur.1453/full,2015,5,5,6250102252652044361,,"http://scholar.google.com/scholar?cites=6250102252652044361&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=6250102252652044361&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:SaAxY-LSvFYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxDKX925wfKxdloU1fO9qRJgIK-XX&scisf=4&ct=citation&cd=38&hl=en,"... Sample. All data were obtained from the 1,000 Functional Connectomes Project, hosted by theInternational Neuroimaging Data-Sharing Initiative, and were part of the Autism Brain ImagingData Initiative (ABIDE, http://fcon_1000.projects.nitrc.org/indi/abide/index.html). ...",Autism Research,"Osipowicz, Karol & Bosenbark, Danielle D & Patrick, Kristina E",Wiley Online Library
39,"Multivariate analyses applied to fetal, neonatal and pediatric MRI of neurodevelopmental disorders",http://www.sciencedirect.com/science/article/pii/S2213158215001771,2015,3,9,770759230788926696,,"http://scholar.google.com/scholar?cites=770759230788926696&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=770759230788926696&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:6PyGzm9JsgoJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxM4K7wkMBjnFiGokabEMjk2jBfpO&scisf=4&ct=citation&cd=39&hl=en,Multivariate analysis (MVA) is a class of statistical and pattern recognition methods thatinvolve the processing of data that contains multiple measurements pe.,NeuroImage: Clinical,"Levman, Jacob & Takahashi, Emi",Elsevier
40,Case for fMRI data repositories,http://www.pnas.org/content/113/28/7699.short,2016,0,2,,,,"http://scholar.google.com/scholar?cluster=6454855350522460126&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:3rdr9L1AlFkJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx5iqq9bof27FTQ2Wcx8yAARP1MTI&scisf=4&ct=citation&cd=40&hl=en,"... important. Eklund et al. (5) use data from the 1000 Functional Connectomes Project(12) and encourage scientists to share their data with the OpenfMRI project (13), which,to date, has 49 raw MRI datasets on 1,811 subjects. Such ...",Proceedings of the National Academy of Sciences,"Iyengar, Satish",National Acad Sciences
41,Connectome-scale group-wise consistent resting-state network analysis in autism spectrum disorder,http://www.sciencedirect.com/science/article/pii/S2213158216301024,2016,1,4,14815197388808425472,,"http://scholar.google.com/scholar?cites=14815197388808425472&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14815197388808425472&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:AJA45Ycnms0J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx7H3cViY3pnkNY2K0jLr9cP53uoI&scisf=4&ct=citation&cd=41&hl=en,... from the publicly available Autism Brain Imaging Data Exchange (ABIDE) which providespreviously collected resting state functional magnetic resonance imaging (rsfMRI) datasets fromindividuals with ASD and healthy controls (http://fcon_1000.projects.nitrc.org/indi/abide/). ...,NeuroImage: Clinical,"Zhao, Yu & Chen, Hanbo & Li, Yujie & Lv, Jinglei & Jiang, Xi & Ge, Fangfei & Zhang, Tuo & Zhang, Shu & Ge, Bao & Lyu, Cheng & others",Elsevier
42,Categorical Dimensions of Social Impairment and Disrupted Functional Connectivity in Autism Spectrum Disorders: When Does Continuous Become Discrete?,http://www.biologicalpsychiatryjournal.com/article/S0006-3223(16)32385-X/abstract,2016,0,3,,,,"http://scholar.google.com/scholar?cluster=13195106075111481535&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:v2CejBBvHrcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxyKp4V_2J02kM3e79znj1wbv13Np&scisf=4&ct=citation&cd=42&hl=en,"... authors interrogated a developmental disconnection hypothesis of autism spectrum disorder(ASD) (2) through analysis of a large repository of resting-state functional magnetic resonanceimaging (fMRI) data, made available through the Autism Brain Imaging Data Exchange (3 ...",Biological Psychiatry,"Ragland, J Daniel & Solomon, Marjorie",Elsevier
43,"The NeuroIMAGE study: a prospective phenotypic, cognitive, genetic and MRI study in children with attention-deficit/hyperactivity disorder. Design and descriptives",http://link.springer.com/article/10.1007/s00787-014-0573-4,2015,44,9,223068518702490721,,"http://scholar.google.com/scholar?cites=223068518702490721&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=223068518702490721&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:YaTVyaJ_GAMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIxykHmYiWom5jOps2mCxMzLwKvXbb&scisf=4&ct=citation&cd=43&hl=en,"... scale ADHD projects at the national and international level have been initiated, eg the InternationalMulticentre persistent ADHD Genetics CollaboraTion (IMpACT; http://impactadhdgenomics.com/nl/) and ADHD-200 (http://fcon_1000.projects.nitrc.org/indi/adhd200/index.html). ...",European child \& adolescent psychiatry,"von Rhein, Daniel & Mennes, Maarten & van Ewijk, Hanneke & Groenman, Annabeth P & Zwiers, Marcel P & Oosterlaan, Jaap & Heslenfeld, Dirk & Franke, Barbara & Hoekstra, Pieter J & Faraone, Stephen V & others",Springer
44,"Standardized reporting of neuroimaging results with NIDM in SPM, FSL and AFNI",http://www.hal.inserm.fr/inserm-01149484/,2015,1,2,12004761719521551451,,"http://scholar.google.com/scholar?cites=12004761719521551451&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=12004761719521551451&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:WyRKES57maYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx_RCwSGrsmnRnD7Emw-ncIAvMKhR&scisf=4&ct=citation&cd=44&hl=en,"... Neuroscience, 14(5), 365–76. [2] Carp (2013). Cognitive, Affective & Behavioral Neuroscience,13(3), 660–6. [3] http:// fcon_1000.projects.nitrc.org/indi/CoRR/html/ [4] http:// www.humanconnectomeproject.org/ [5] http://fcon_1000.projects.nitrc.org/ [6] Keator et al. (2013). ...",,"Maumet, Camille & Nichols, Nolan & Flandin, Guillaume & Helmer, Karl & Auer, Tibor & Reynolds, Richard & Saad, Ziad & Chen, Gang & Jenkinson, Mark & Webster, Matthew & others",
45,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,0,4,,,,"http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:tZO8rIE2ANsJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx5AMgb78-EKkKBjY-Fpe2OrHAWB8&scisf=4&ct=citation&cd=45&hl=en,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,NeuroImage,"Genon, Sarah & Reid, Andrew & Li, Hai & Fan, Lingzhong & M{\""u}ller, Veronika I & Cieslik, Edna C & Hoffstaedter, Felix & Langner, Robert & Grefkes, Christian & Laird, Angela R & others",Elsevier
46,Assessing the mean strength and variations of the time-to-time fluctuations of resting-state brain activity,http://link.springer.com/article/10.1007/s11517-016-1544-3,2016,0,2,,,,"http://scholar.google.com/scholar?cluster=16738209770330900657&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:sciLcBoRSugJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx_8q_vcuOYlj9g2t_yzc8yokvA1d&scisf=4&ct=citation&cd=46&hl=en,... We used the large cohort from the 1000 Functional Connectomes Pro- ject (FCP)(http://fcon_1000.projects.nitrc.org). ... Dataset 3 was also downloaded from the 1000 Func- tionalConnectomes Project (FCP) Web site (http:// fcon_1000.projects.nitrc.org). ...,Medical \& Biological Engineering \& Computing,"Li, Zhengjun & Zang, Yu-Feng & Ding, Jianping & Wang, Ze",Springer
47,Low-dimensional non-rigid image registration using statistical deformation models from semi-supervised training data,http://ieeexplore.ieee.org/abstract/document/7042752/,2015,5,5,10416979080401933918,,"http://scholar.google.com/scholar?cites=10416979080401933918&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10416979080401933918&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:XlYIOEiLkJAJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx1U1sUitLBMTWjq6CNypaqudbN9O&scisf=4&ct=citation&cd=47&hl=en,"... but physically realistic, deformations of the training data [5]. Alternatively, large medical imagedatabases containing vast amounts of neuroimaging data, such as the 1000 FunctionalConnectomes Project International Neuroimaging Data-Sharing Initiative [6] (FCP1000), offer ...",IEEE transactions on medical imaging,"Onofrey, John A & Papademetris, Xenophon & Staib, Lawrence H",IEEE
48,Classifying adolescent attention-deficit/hyperactivity disorder (ADHD) based on functional and structural imaging,http://link.springer.com/article/10.1007/s00787-015-0678-4,2015,10,9,10296619269106894342,,"http://scholar.google.com/scholar?cites=10296619269106894342&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10296619269106894342&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:BgaP4qvw5I4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx_2tljrNLpsozSSDWQFYuixFabRL&scisf=4&ct=citation&cd=48&hl=en,... The largest attempt of classifying ADHD using MPVAs comes from the ADHD-200 consortium(http://fcon_1000.projects.nitrc.org/indi/adhd200/) multicenter competition using resting-statefunctional and structural datasets of 285 children and adolescents with ADHD and 491 ...,European child \& adolescent psychiatry,"Iannaccone, Reto & Hauser, Tobias U & Ball, Juliane & Brandeis, Daniel & Walitza, Susanne & Brem, Silvia",Springer
49,An efficient classification scheme for ADHD problem based on Binary Coded Genetic Algorithm and McFIS,http://ieeexplore.ieee.org/abstract/document/7100690/,2015,0,2,,,,"http://scholar.google.com/scholar?cluster=16460825024376305421&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:DXfPfyWZcOQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIx7AqR0kQRh5R96uDeugG3PzLjxKs&scisf=4&ct=citation&cd=49&hl=en,... In this research we choose magnetic resonance images (MRI) of hippocampus area taken fromADHD-200 data base. Each MRI scan is processed by computing population averages andapplying region of interest mask. ... MRI scans has been taken from ADHD-200 [18]. ...,,"Sachnev, Vasily",
50,Multiscale FC analysis refines functional connectivity networks in individual brains,http://ieeexplore.ieee.org/abstract/document/7418257/,2015,1,0,3196706054874662712,,"http://scholar.google.com/scholar?cites=3196706054874662712&as_sdt=2005&sciodt=0,5&hl=en",,http://scholar.googleusercontent.com/scholar.bib?q=info:OAclVDj7XCwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIyRQtno2AexNpEDIRDLxgFkt_IHPt&scisf=4&ct=citation&cd=50&hl=en,"... http://fcon_1000.projects.nitrc.org/indi/pro/eNKI_RS_T RT/FrontPage.html: 1000 FunctionalConnectomes Project; 2013. [15] KB Nooner, et al., “The NKI-Rockland Sample: A Model forAccelerating the Pace of Discovery Science in Psychiatry,” Frontiers in Neuroscience, vol. ...",,"Billings, Jacob C & Medda, Alessio & Keilholz, Shella D",
51,Identifying the latent active patterns underlying the dynamic organization of human brain using resting-state fMRI,http://ieeexplore.ieee.org/abstract/document/7493505/,2016,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:0cN33q1p_K4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIyXWz9ZgawZMRCj44npngG2cilgmx&scisf=4&ct=citation&cd=51&hl=en,"... The data were part of normal controls from the Autism Brain Imaging Data Exchange, found inthe following link (http://fcon_1000.projects.nitrc.org/indi/abide/). Data were 978-1-4799-2349-6/16/$31.00 ©2016 IEEE 1299 Page 2. collected on a Siemens 3 Tesla Allegra scanner. ...",,"Chu, Congying & Jiang, Tianzi",
52,2.37 CAPTURING THE NEURAL CORRELATES OF TRAIT DIFFERENCES IN ATTENTIONAL REGULATION: THE IMPACT OF QUESTIONNAIRE DESIGN,http://www.jaacap.com/article/S0890-8567(16)31332-6/fulltext?rss=yes,2016,0,3,,,,"http://scholar.google.com/scholar?cluster=6128385002801059152&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:UNXJwrBlDFUJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMIyQH0atObsTbNxxTSNdE3a5FwYMtX&scisf=4&ct=citation&cd=52&hl=en,... Methods. Jump to Section Objectives Methods Results Conclusions. Parents of 104 participants(ages 6–17 years) in the Nathan Kline Institute-Rockland Sample completed all scales.Shapiro-Wilk test was used to assess scales for normal distribution. ...,Journal of the American Academy of Child \& Adolescent Psychiatry,"Alexander, Lindsay & Koyama, Maki S & O'Connor, David & Ho, Erica J & Milham, Michael P",Elsevier
